subcategory,order_id,name,description,cost,image,availability
9,0,Вино Fiorelli Spritz 750ml-розовое полусладкое со вкусом апельсина и грейпфрута. (Италия),"Fiorelli Spritz - невероятно вкусный всемирно известный коктейль Шпритц на основе итальянского белого вина. Обладает ярким розовым цветом. Аромат - цитрусово-фруктовый, свежий. Вкус - немного горьковатый, с нотами апельсина, грейпфрута и пряных трав. Готовый коктейль Spritz от бренда Fiorelli - это идеальное решение для летней вечеринки. Лучше всего подходит охлажденным, со льдом.",115,/alcohol/wine/FiorelliSpritz.jpg,true
9,1,Вино TOSO Fragolino Bianco 750ml-7% белое полусладкое со вкусом земляники.  (Италия)  ,"Общая информация:
Игристое вино Фраголино Бьянко / Fragolino Bianco, Toso - это легкий освежающий напиток, созданный руками мастеров известной итальянской компании Toso, расположенной в винодельческом регионе Пьемонт.
Винченцо Тосо - основатель поместья Toso, переехал в Пьемонт в начале ХХ столетия. Он был воодушевлен идеей создания игристых вин из виноградного сорта Мускат, которым славились местные виноградники.

На сегодняшний день у руля компании стоят наследники Винченцо Тосо, которые не только отдают дань традициям и секретам ремесла, накопленным за более чем столетнюю историю винокурни, но и активно внедряют ультрасовременные технологии. Такой подход к производству дает возможность тщательно контролировать все его этапы, увеличивая при этом объем выпускаемой продукции. Вместе с тем вина сохраняют свою первозданную утонченность вкуса.
Белое игристое сладкое вино Фраголино Бьянко создано из винограда сорта Мускат, который когда-то покорил сердце основателя винодельческого Дома Тосо. Напиток приготовлен по известному методу Шарма, при котором процесс вторичного брожения проходит в специальных резервуарах под давлением. Вино Фраголино Бьянко от Toso отличается полновесным вкусом и одновременно приятной легкостью.

Вкус:
Освежающе-виноградный, с сочными нотами Муската и приятным легким фруктовым послевкусием.

Аромат:
Легкий, с мягкими тонами белого винограда и яркой цветочной ноткой.

Цвет:
Бледно-соломенный, с нежными золотистыми переливами и устойчивым перляжем.

Гастрономическая сочетаемость:
Белое игристое вино признано отличным аперитивом. Выбор блюд, сочетаемых с этим напитком, широк: легкие закуски, салаты, белое мясо, фрукты, пряные сыры. Представленное вино обязательно подают охлажденным до температуры 6-8 С.

Сорт винограда:
Мускат.

Регион:
Италия, Пьемонт.",100,/alcohol/wine/FragolinoBiancoTOSO.jpg,true
9,2,Вино TOSO Fragolino Rosso 750ml-7% красное полусладкое со вкусом земляники. (Италия),"Fragolino - ароматизированное игристое красное вино, изготовленное из 70% винограда Монтепульчано и 30% винограда Барбера, с каплей (0,1%) натурального аромата дикой клубники.

Цвет: ярко-рубиново-красный с фиолетовыми отблесками.
Букет: Сильный аромат сладкой спелой клубники.
Вкус: фруктовый и манящий, с ароматом спелой, жизнерадостной клубники. Восхитительно шипучий и сладкий с долгим послевкусием.

В прошлом фраголино готовили из винограда сорта «Изабелла», который иногда называют «ува фрагола», что переводится как клубничный виноград. Этот сорт винограда принадлежит не к семейству Vitis Vinifera, а к Vitis Labrusca. Оригинальный Fragolino был запрещен в Европе, потому что трудно контролировать уровень метанола во время производства вина, а метанол может быть ядовитым.

Крепость: 7%
RS: 90 грамм / литр
Кислотность: 4,5",100,/alcohol/wine/Fragolino-RossoTOSO.jpg,true
9,3,Вино TOSO Pesca 750ml-7% белое полусладкое со вкусом персика. (Италия) ,"Если Вам нравятся сладкие и ароматные вина, тогда «Toso Pesca Mellow» станет одним из Ваших фаворитов. Это игристый напиток, для которого характерны соломенно-желтый цвет и отчетливый фруктовый аромат с доминирующими нотками персика. Вино «Toso Pesca Mellow» произведено из натурального сока персика и винограда белых сортов, поэтому оно отлично оттеняет вкус сладких десертов, тортиков, пирожных или фруктов. За бокалом «TosoPesca Mellow» можно посплетничать о жизни с подругами во время девичника или провести романтический вечер с любимым.",100,/alcohol/wine/PescaTOSO.jpg,true
9,4,Вино Fragolino Novellina Pera Mellow белое сладкое 0.75 л 7% (Италия),"Легкое игристое вино с ароматом спелых груш Fragolino Novellina Pera изготовлено из элитных белых сортов винограда, выращенных на севере и востоке Италии. Вино имеет золотистый оттенок и приятную фруктовую кислотность. Свежее послевкусие груши в молодом игристом напитке идеально сочетается с сырной нарезкой, фруктами и десертами.

Эногастрономия
Fragolino Novellina с фруктовыми нотками можно подавать в качестве изысканного аперитива, чтобы пробудить аппетит у гостей или в качестве основного легкого алкогольного напитка под холодные закуски и приятное общение. Для шумной вечеринки или праздничного стола можно приготовить оригинальные игристые миксы и элегантные коктейли с добавлением «шипучего» вина.",85,/alcohol/wine/PeraMellowNOVELLINA.jpg,true
9,5,"VINORO MALVASIA DOLCE 0,75l-6%, вино игристое белое сладкое. (Италия) ","Вино изготовлено из винограда сорта малвазия, золотистого «соломенного» цвета, имеет приятный абрикосовый послевкусие.
VINORO MALVASIA DOLCE - белое, сладкое игристое вино с тонким ароматом, нежным послевкусием белых фруктов, мускатного ореха и абрикоса. Идеально сочетается с сыром, фруктами или сладкими десертами. Вино создано из винограда сорта малвазия, что прорастает на виноградниках региона Пьяченза. Сбор урожая происходит только тогда, когда ягоды достигли оптимальной зрелости, после чего они подвергаются традиционной винификации. Процесс с четким контролем температуры. Благодаря этому вино имеет богатый элегантный вкус и легкую текстуру с богатым перляжем (искрящимися пузырьками) Именно этот сорт винограда выращивал и упоминал в своих трудах знаменитый Леонардо да Винчи.",110,/alcohol/wine/VinoroMalvasiaDolce.jpg,true
9,6,"VINORO LAMBRUSCO BIANCO 0,75l-8%, вино игристое белое полусладкое. (Италия) ","Вино изготовлено из винограда сорта Ламбруско, приятного соломенно-желтого цвета. Этому вину присущ приятный, легкий, освежающий вкус. Аромат наполнен квитково- фруктовыми нотками. Вино выполняет роль прекрасного аперитива, а также хорошо сочетается с рыбными блюдами, белым мясом, сырами.
VINORO LAMBRUSCO BIANCO - это высококачественное игристое вино, сочетающий в себе лучшие качества вин Ламбруско. Обладает легкой текстурой с богатым перляжем (искрящимися пузырьками). Виноград сорта Ламбруско был известен еще во времена Римской Империи. Вино, производится из него, имеет богатую историю и традиции. Ламбруско дель Эмилия торговой марки VINORO поразит всех ценителей превосходным качеством и стилем.",95,/alcohol/wine/VinoroLambruscoGreen.jpg,true
9,7,"VINORO CORTE ROSSO 0,75l-7%, вино игристое красное полусладкое. (Италия)","Винный игристый напиток, произведенный на основе отборочного вина разных сортов. Обладает насыщенным красным цветом и наполненным вкусом. Этому напитку присущ приятный, легкий, освежающий вкус. Аромат наполнен цветочно-фруктовыми нотками. Послевкусие долгое с фоновым привкусом спелых ягод и вишни. Хорошо сочетается с другими блюдами, пастой и пицой.
VINORO CORTE ROSSO относится к линейке специальных сортов вин, которые создаются лично виноделами компании. Неповторимый насыщенный вкус, глубокий красный цвет и бархатный аромат не оставит равнодушными ценителей легких полусладких вин.",95,/alcohol/wine/VinoroCorteRosso.jpg,true
9,8,"VINORO Fragolino BIANCO 0,75l-7% белое полусладкое со вкусом земляники. (Италия)","Fragolino Bianco - игристое  белое вино соломенного цвета и вкусом винограда и привкусом сладковатой клубники, которое будет хорошо сочетаться с десертами различных типов и будет замечательным подарком или просто дополнением уютного ужина.",90,/alcohol/wine/fragolinoBianco21.jpg,true
9,9,"VINORO Fragolino Rosso 0,75l-7%  красное полусладкое со вкусом земляники. (Италия) ","Fragolino Rosso - игристое  красное вино со вкусом винограда и привкусом сладковатой клубники, которое будет хорошо сочетаться с десертами различных типов и будет замечательным подарком или просто дополнением уютного ужина.",90,/alcohol/wine/fragolinoRosso21.jpg,true
9,10,"Вино Selezione 21 Prosecco DOC, игристое-белое, сухое 0,75l-11% (Италия)",,190,/alcohol/wine/proseccoDOC21.jpg,true
9,11,"VINORO CORTE BIANCO 0,75l-7%, вино игристое белое полусладкое. (Италия)","Винный игристый напиток, произведенный на основе отборочного вина разных сортов. Обладает элегантным, светлым желтым цветом и наполненным вкусом. Этому напитку присущ приятный, легкий, освежающий вкус. Аромат наполнен цветочно-фруктовыми нотками. Послевкусие долгое с фоновым привкусом фруктов и винограда. Хорошо сочетается с другими блюдами, пастой и пиццой.
VINORO CORTE BIANCO относится к линейке специальных сортов вин, которые создаются лично виноделами компании. Неповторимый насыщенный вкус, глубокий красный цвет и бархатный аромат не оставит равнодушными ценителей легких полусладких вин.",95,/alcohol/wine/VinoroCorteBianco.jpg,true
9,12,"VINORO LAMBRUSCO ROSSO 1,5l-8%, вино игристое красное полусладкое. (Италия)","Вино изготовлено из винограда сорта Ламбруско, глубокого гранатового цвета. Этому вину присущ приятный, легкий, освежающий ягодный вкус. Аромат наполнен цветочно-фруктовыми нотками.

Вино выполняет роль прекрасного аперитива, а также хорошо сочетается с различными закусками, пиццей и сырами.",170,/alcohol/wine/VinoroLambruscoRosso.jpg,false
9,13,"VINORO FRIZZANTE BIANCO 1,5l-8%, вино игристое белое полусладкое. (Италия)","Винный игристый напиток, произведенный на основе отборочного вина разных сортов. Обладает элегантным, золотистым цветом и наполненным вкусом. Этому напитку присущ приятный, легкий, освежающий вкус. Аромат наполнен цветочно-фруктовыми нотками. Послевкусие долгое с фоновым привкусом фруктов и винограда. Хорошо сочетается с другими блюдами, рыбой и сырами.",170,/alcohol/wine/VinoroFrizzanteBianco.jpg,false
9,14,"Вино Impero Trebbiano Rubicone (Белое, сухое) 1,5л. (Италия)",,180,/alcohol/wine/trebbianoRubicone.jpg,true
9,15,"Вино Impero Pinot Grigio (Белое, сухое) 1,5л. (Италия)",,180,/alcohol/wine/pinotGrigioNEW.jpg,true
9,16,"Вино Impero Nero D'avola Sicilia (Красное, сухое) 1,5л. (Италия)",,180,/alcohol/wine/NeroDAvoldSiciliaNEW.jpg,true
9,17,"Вино Impero Montepulciano D'abruzzo (Красное) 1,5л. (Италия)","Фруктовый с оттенком пряностей. Этот надежный красный цвет средней насыщенности содержит много красной вишни и мягких, тонких тонов. Хорошо сочетается с пастой с соусами на основе мяса, жареным мясом с травами, а также с такими сырами, как Гауда, Бри, Камамбер и мягким чеддером.",180,/alcohol/wine/montepuloanoDaBruzzo.jpg,true
9,18,"Вино Impero IGT Sangiovese (Красное) 1,5л. (Италия)",,180,/alcohol/wine/sangioveseIndicazione.jpg,true
9,19,Красное сухое вино Nero D’Avola «Terre Siciliane» 1.5л,"Красное сухое сицилийское вино из винограда сорта Неро Д'Aвола - обладает насыщенным вкусом с шелковистой текстурой и легкими фруктовыми нотками . Вино красно-рубинового цвета с выразительным виноградным ароматом , идеально сочетается с острыми и хорошо приправленными блюдами, такими как мясо на гриле, а также твердым изысканным сыром ",180,/alcohol/wine/NeroDAvola2015.jpg,true
9,20,"Вино Donna Francesca Merlot Veneto, кр/сух, 11%, 1,5л. (Италия)","Merlot Veneto Donna Francesca ― вино изготовлено из одноименного сорта красного винограда . Этот  благородный напиток выдерживают в специальных погребах и используют для этого деревянные бочки .

   Вино Мерлот рождаетса  на прекрасной земле Венето, столицей которой является Венеция, удивит вас своей сбалансированностью, мягкими танинами и невероятно фруктовым вкусом.

   Напиток относится к категории IGT(Indicazione Geografica Tipica). Это вина с географическим указанием. Их подвергают контролю с точки зрения урожайности, сортов винограда, используемой винификации и содержания алкоголя. 

Крепость 12%",180,/alcohol/wine/donnaFrancescaMerlotVenetoBLACK.jpg,true
9,21,"Вино Corteredi Rosso (Кортереди Росо), кр/сух, 11,5%, 1,5л. (Италия)","Считается самым популярным сортовым вином в Италии. Для его создания используется сорт Montepulciano. Обладает насыщено рубиновым цветом. Вино идеально сочетается с горячими мясными блюдами, сырами, рыбой и фруктовыми салатами.",160,/alcohol/wine/corterediVINOROSSO.jpg,false
9,22,"Вино игристое "" Lambrusco Quattro Valli "" 1,5л. (Италия)","Вино Lambrusco Quattro Vallii  - прекрасный вариант в качестве столового вина под мясную и сырную закуску, легкие салаты, десерты и фрукты. Идеальный вариант для семейных и дружеских застолий, благодаря выгодному объему 1.5 л по приемлемой цене.

Температура употребления - 13-15`C

Вкус у любого вина Quattro Valli очень легкий, в меру насыщенный, ему характерны: нежность, свежесть, умеренная сладость и приятное послевкусие. Аромат яркий, освежающий, изысканный, многогранный.
Quattro Valli – это эксклюзивное игристое вино, Родиной которого является Италия. Оно передает её романтизм и энергетику, порадует каждого совершенством вкуса!",160,/alcohol/wine/LAMBRUSCO-RossoDolce.jpg,true
9,23,"Вино Donna Francesca Merlo Veneto (Мерло), кр/сух, 12%, 1,5л. (Италия)","  Merlot Veneto Donna Francesca ― вино изготовлено из одноименного сорта красного винограда . Этот  благородный напиток выдерживают в специальных погребах и используют для этого деревянные бочки .

   Вино Мерлот рождаетса  на прекрасной земле Венето, столицей которой является Венеция, удивит вас своей сбалансированностью, мягкими танинами и невероятно фруктовым вкусом.

   Напиток относится к категории IGT(Indicazione Geografica Tipica). Это вина с географическим указанием. Их подвергают контролю с точки зрения урожайности, сортов винограда, используемой винификации и содержания алкоголя. 

Крепость 12%",180,/alcohol/wine/donnaFrancescaMerlotVeneto.jpg,true
9,24,"Вино Donna Francesca Pinot Grigio Veneto, бел/сух, 12%, 1,5л. (Италия )","Аромат - Стойкий, насыщенный. Ощущается запах инжира и спелых осенних яблок.

Вкус - Свежий, бархатистый. Имеет приятную, ненавязчивую горчинку с нотами свежих фруктов и миндальной нотой в послевкусии.

Гастрономические сочетания - Подают данное вино к морепродуктам, белому мясу. Также подойдет к рыбе испеченной на гриле.

Цвет - Приятный, светло-золотистый с мерцающими зелеными искрами.",180,/alcohol/wine/donnaFrancescaPinotGrigioVeneto.jpg,true
9,25,"Вино белое сухое Donna Francesсa Chardonnay Veneto 1,5л, Италия! Алкоголь 12%","Donna Francesca Chardonnay Veneto - белое сухое вино из винограда выращенного на участках недалеко от Венеции, в регионе Венето. Оно демонстрирует мягкий, элегантный вкус с шелковистой текстурой. Шардоне - один из самых популярных белых сортов винограда во всем мире. Это золотистое вино отличается свежим гармоничным вкусом и приятным фруктовым ароматом, оно идеально подходит для повседневного использования. Гастрономические сочетания - рекомендуется в сочетании с рыбными блюдами и морепродуктами, подается к белому мясу и сырам.",180,/alcohol/wine/donnaFrancescaChardonnayVeneto.jpg,true
9,26,"Вино игристое белое полусладкое Frizzantino il Mio, 8%, 1,5л. (Италия)","Il Mio Frizzantino Amabile – типичное десертное италийское вино из рода «фриззанте» (вина слабого давления).

Дегустационные заметки

Вино бледно-золотистого цвета с зеленоватыми переливами. Гармоничное сочетание нежного цветочно-фруктового аромата и сладковатого персиково-грушевого вкуса с приятным послевкусием не оставят Вас равнодушными.

Винификация

Сусло составляют только отборные гроздья винограда, которые прошли процесс мягкого прессования. После будущее вино предают брожению при контролируемой температуре около 16º С в емкостях из стали. Вторичная ферментация проходит в закрытых кюве.

Гастрономические заметки

Il Mio Amabile  – вино, которое отлично подойдет жарким днем, чтобы освежить летний зной незабываемой прохладой. Подается при температуре 6-8 º С к пасте, различным закускам, рыбе, а также  идеально сочетается с фруктами и десертами. ",180,/alcohol/wine/ilMIO.jpg,true
9,27,"Напиток винный Felix Solis Rucio Sangria красный полусладкий 7% 1,5л (Испания)","Rucio Сангрия - алкогольный напиток, произведен на Юге Испании.

В основе сангрии лежит красное вино, а также небольшие кусочки различных экзотических фруктов, сахар и другие важные ингридиенты. Напиток принято подавать охлажденным при температуре около 13 градусов. Для охлаждения обычно используют кусочки льда. Напиток имеет фруктовый аромат и сладкий вкус. Поставляется в стеклянной бутылке по 1,5 л.

Сангрия довольно распространенный напиток на сегодняшний день. Rucio Сангрия хорошо сочетается с сыром, мясом и рыбой, а также другими не сладкими закусками.",195,/alcohol/wine/SangriaRucio.jpg,true
9,28,Вино белое сухое La Rovole Bianco Cuvee 5л 10% стекло (Италия),"Цвет Verga Le Rovole Bianco (Верга Ле Роволе белое) соломенно-желтый. На вкус напиток освежающий, мягким в сочетании с нежными цветочными оттенками. 

Алкоголь: 10,0%",450,/alcohol/wine/LeRovoleBianco.jpg,true
9,29,Вино белое сухое La Rovole Rosso Cuvee 5л 10% стекло (Италия),"Темный рубиново-красный цвет вина переливается самыми непревзойденными оттенками. Чрезвычайно мягкий и приятный аромат просто восхищает! Напиток сразу хочется попробовать на вкус! В нем ощущается немного умеренной терпкости. Это вино обеспечивает длительное послевкусие. Его лучше всего употреблять при температуре 16-18° С. Сырные закуски, разные овощные блюда, морепродукты и холодные закуски будут отлично дополнять вкус этого красного вина.",450,/empty.jpg,false
10,0,Чача Teliani Valley (Телиани Вели) Белая 0.5л 42%,"Грузинская чача Teliani Valley Белая – обладатель ароматных оттенков винограда Ркацители. Этот оригинальный напиток характеризуют  мягкость и деликатность вкуса, чётко выраженные оттенки винограда в  послевкусии и очень многогранный аромат, где помимо винограда преобладают нотки теста, муки и дрожжей. Как нельзя лучше чача подойдет к соленьям и даже десертам. Также на основе нее можно создать коктейли, такие как Сакартвела, Пасечный чай по-грузински, Тбилиси, Батуми физ и другие.
Помимо представленной чачи, называемой Silver, компания выпускает еще несколько: Gold, Honey и Ice. Все перечисленные напитки различаются букетом вкуса и аромата и деталями производства, однако всех объединяет высокое качество и популярность среди ценителей хорошего спиртного. Именно эта чача не проходит выдержку в дубовых бочках.",230,/alcohol/vodka/chacha.jpg,true
10,1,Чача Iveria Mtsvane Grape 0.5л 45%,"Чача Iveria Mtsvane - имеет вековые традиции и производится по старинным кахетинским методом. Рецепт приготовления напитка передается от поколения в поколение. Имеет мягкий гармоничный вкус. Чачу можно использовать как в чистом виде, так и в поеданни с другими напитками в виде коктейлей. Хорошо сочетается с традиционными грузинскими блюдами. Дистиллированный из мезги сорта винограда Кахури Мцване.",230,/alcohol/vodka/iveriaMtsvane.jpg,false
10,2,"Чача Iveria Tarragon (Тархун) 0,5л 45%","Чача Iveria Tarragon (Тархун) - має вікові традиції і виробляється за старовинним кахетинські методу. Рецепт виготовлення напою передається від покоління в покоління. Витримується в дубових бочках разом з тархуном, має світло-зелений колір, легкий гармонійний смак, в якому відчувається присмак тархуна і легкі дубові нотки.
",230,/alcohol/vodka/iveriaTarragon.jpg,false
11,0,"Виски Jack Daniels, 1л.","Популярный виски Jack Daniels пользуется спросом во всем мире. Этот напиток проходит особую процедуру фильтрации и выдерживается в бочках, которые произведены из американского дуба. Алкоголь отличается интересным золотистым цветом с привлекательными переливами. Мягкий вкус содержит тона карамели и ванили, а особую пикантность ему придают нюансы древесины и дымки. Сладковатый аромат с ореховыми тонами позволяет получить больше наслаждения от дегустации. Виски Jack Daniels – идеальный напиток на все случаи жизни. Напиток рекомендуется употреблять в чистом виде или в составе коктейлей
",750,/alcohol/whiskey/jaskDaniels.jpg,true
11,1,Виски Jim Beam Bourbon White 1л.,"Цвет
Виски золотистого цвета.

Вкус
Виски имеет богатый, округлый вкус с древесными тонами.

Аромат
Виски обладает легким цветочным ароматом с оттенком пряностей.

Гастрономические сочетания
Виски отлично пьется при добавлении колы. Он также прекрасен в чистом виде или в качестве основы для коктейлей.

Интересные факты
""Jim Beam"" — бурбон №1 в мире! Ежегодно по всему миру выпивается свыше 40 миллионов литров этого изумительного напитка. Это настоящий виски, получивший повсеместное признание благодаря своему отменному качеству и веселому характеру. Не менее 51% сусла, по принятым стандартам, создается из кукурузы. ""Джим Бим"" выдерживают в течение 4-х лет в новых обугленных бочках, сделанных из древесины белого дуба.",560,/alcohol/whiskey/jimBeamBourbon.jpg,true
11,2,Виски Jameson 1л.,"Вкус:
Приятные ореховые акценты распространяются древесными нотами по общему ванильному основанию вкуса, перетекая в продолжительное, хересное послевкусие.

Аромат:
Сбалансированные цветочные вставки распыляются нотами дерева по раскрытой сладости напитка.

Цвет:
Золотистый, с легким маслянистым переливом.

Гастрономическая сочетаемость:
Виски отлично пьется в чистом виде, со льдом либо охладителями, может подкрепить вкус сигары, хорошо подходит к мясным блюдам, дичи и рыбе. Может подаваться в качестве дижестива или аперитива. Идеален в составе разнообразных коктейлей, которые можно с легкостью делать в домашних условиях.",660,/alcohol/whiskey/jameson.jpg,true
11,3,Виски MacArthur's 1л.,"MacArthur's виски был в почете с 1877 г. и имеет прямое отношение к роду Макартуров. MacArthur's Blended Scotch Whisky берет свое название от древнего Клана Макартуров в Шотландии, которые сражались вместе с Робертом Брюсом в борьбе за независимости Шотландии. Для того чтобы скотч приобрел насыщенный вкус, солод и зерно тщательно отбираются и искусно смешивают, таким образом рождается самодостаточный скотч,который стал твердым фаворитом во всем мире. Скотч Макартур - будет оценен любителями несложного виски средней крепости. Он обладает мягким ароматом, сочным вкусом и свежим послевкусием.

Аромат - ячменный, в сочетании сладких цитрусовых тонов.

Цвет - богатый, золотой.

Вкус - легкий, шелковистый с нотками ириски и ванили.",390,/alcohol/whiskey/MacArthurs.jpg,true
11,4,Виски Lauder's Blended Scotch 1л.,"Состав:
Вода подготовленная, умягчённая, ректификованный этиловый спирт из ржаного и ячменного солода. Энергетическая ценность (в 100мл): 225 ккал/942.03 кДж. Пищевая ценность (в 100мл): белков 0 г, жиров 0 г, углеводов 1 г. Содержание сахара: 0 г/л. Компоненты, полученные с использованием ГМО, отсутствуют.

Цвет:
Золотистый с янтарными бликами.

Вкус:
Обладает изысканным, гладким, сладковатым вкусом с тонами цветов, сухофруктов, ириски, а также нюансами специй и табака.

Аромат:
В аромате виски ощущаются нотки груш и яблок, за которыми следуют оттенки ванили и карамели, нюансы торфа.

Потенциал выдержки:
Не ограничен.",450,/alcohol/whiskey/lauders.jpg,true
11,5,"Виски (Chivas Regal) Чивас 12 лет в коробке, 1л. Дьюти Фри","Общая информация:
Chivas Regal 12 лет – купажированный эталонный виски премиального класса, носящий титул «Принца шотландских виски». Этот напиток имеет двухвековую историю и является самым популярным блендом Шотландии. В состав купажа входят самые качественные молты Спейсайда, которые имеют минимум двенадцатилетнюю выдержку. Самым же главным компонентом Чивас 12 лет является Стратайла – односолодовый шедевр старейшей шотландской вискикурни, придающий напитку чарующий букет. Купажистам братьям Чивас удалось при помощи уникальных сочетаний молта создать неповторимый напиток, который по праву считается лучшим блендом. Еще одним секретом является выдержка в бочках из дуба, которая придает древесные ноты в неповторимый вкусовой букет «Чивас 12 лет». Напиток подвергается холодной фильтрации и разливается в фирменные бутылки.

Вкус:
Обволакивающий, богатый, многогранный, зрелый с интонациями меда и яблочными нотами, ванильной и карамельной сладостью, ореховыми оттенками и перечной пряностью. Послевкусие продолжительное, приятное, обволакивающее древесно-медовое.

Аромат:
Насыщенный, богатый, густой, с тонами диких трав, медовыми отливами, нотами садовых фруктов и смородины, легкими ванильными отголосками, дубовыми интонациями, завершенными полутонами запеченного яблока.

Гастрономическая сочетаемость:
Рекомендован к употреблению в чистом виде либо с добавлением льда.

Цвет:
Теплый, насыщенный, блестящий, золотисто – янтарный.

Тип:
Бленд.

Регион:
Спейсайд (Speyside).

Выдержка:
Не менее 12 лет.",980,/alcohol/whiskey/chivasRegal.jpg,false
11,6,Виски Hankey Bannister (Ханки Баннистер) 1л. Дьюти Фри,"""Hankey Bannister давно завоевал славу любимого виски аристократов и политических деятелей. Уинстон Черчиль считается одним из поклонников этого напитка. Благодаря классической, строгой гамме вкуса виски получил особую популярность также в кругах военных.
Виски имеет темный, ирисовый цвет с приятным ароматом в котором слышаться легкие оттенки меда с пряностями. Строгий и легкий вкус и немного сладковатое послевкусие. Тонкий баланс алкоголя и пряностей помогает в полной мере насладиться изысканным напитком избранных.
Крепкость напитка составляет 40%.""",420,/alcohol/whiskey/hankeyBannister.jpg,true
11,7,Виски King Robert II 1л.,"King Robert II - оригинальный шотландский купажированный виски, созданный из смеси зерновых и солодовых спиртов высокого качества. Выдержка виски протекала в бочках из-под испанского хереса и в бочках, в которых ранее выдерживали бурбон, созданных из американского дуба. Напиток назван в честь короля Шотландии, основателя рода Стюартов, правивший в XIV веке.",450,/empty.jpg,false
11,8,Виски Clan MacGregor 1л.,"Виски светло-золотистого цвета. Мягкий, хорошо сбалансированный вкус Виски Мак Грегор с нотками фруктов, солода и зерновых, легкими цветочными нотками в послевкусии.

Аромат: легкий, сладковатый аромат с нотками фруктов и цветочно-травяными оттенками.

Выдержанный и особенно мягкий шотландский виски. Его получают путем смешивания лучших пятнадцати шотландских виски с зерновыми. Характерный аромат этого выдержанного виски Mac Gregor говорит о благородстве происхождения. Насыщенный вкус и приятный аромат придется по вкусу всем ценителям этого шотландского напитка. Наименование этого превосходного виски происходит от старинного клана Шотландии. Лейбл этого виски является гербом клана Мак Грегор, девиз которого «Благородство — мой жизненный путь» и используется с разрешения нынешнего главы клана Сэра Грегора Мак Грегора из клана Мак Грегоров",450,/alcohol/whiskey/clanMacGregor.jpg,false
